CustomerID,Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churn
10090,Male,Bangalore,50.30417405587597,0,0.0,2,0,0,77484.5473869832,0
10091,Male,Mumbai,57.154458086649655,6,39333.19,2,1,1,99336.69960838051,1
10092,Female,Delhi,45.18515106181473,0,53738.42,1,1,0,106787.6903473446,0
10093,Female,Mumbai,53.09455359723489,5,78660.56,1,1,1,84963.64657158396,0
10094,Female,Delhi,27.57606854712616,9,29408.81,1,0,0,88140.30598963915,0
10095,Female,Pune,29.78615487357768,9,69028.27,1,1,0,76838.5159707489,1
10096,Male,Pune,51.46720512732392,8,49334.16,2,1,0,117356.76460835044,0
10097,Female,Mumbai,41.55608729401391,1,38879.57,2,1,1,66761.13546372115,0
10098,Male,Delhi,21.28933720692394,0,76190.89,1,0,0,157434.79415224813,0
10099,Male,Chennai,50.212452064070405,10,21652.5,2,1,1,134438.3902262601,0
10100,Male,Bangalore,25.878719793194524,10,78420.29,2,1,1,68618.4569232837,0
10101,Male,Mumbai,85.5391607696762,10,15757.83,2,1,1,76180.7459834935,0
10102,Female,Delhi,18.0,9,32710.38,1,1,1,10000.0,0
10103,Male,Hyderabad,45.79017321376754,2,38468.15,2,1,1,30180.18084287656,0
10104,Female,Chennai,28.257774688751653,5,46674.71,2,1,1,62104.89342239685,0
10105,Female,Mumbai,58.73802838268442,6,0.0,1,0,1,63251.91631187685,0
10106,Male,Chennai,38.956736927010965,10,53166.21,1,1,0,100922.92913576934,0
10107,Male,Mumbai,60.19249211669248,7,0.0,2,1,0,110810.63785001368,0
10108,Female,Mumbai,56.5100611994885,3,55029.02,3,1,1,14155.353558275878,1
10109,Male,Mumbai,28.983718467555928,7,58229.83,2,1,1,34228.68333814333,0
10110,Male,Mumbai,34.090022145344065,6,79299.3,2,1,1,25720.674521211688,0
10111,Male,Chennai,39.83220624755663,10,9940.56,1,1,1,23546.555449175605,0
10112,Male,Mumbai,43.98702862316075,7,56879.85,2,1,1,78964.29675905763,0
10113,Female,Delhi,42.05319326390799,4,48569.11,2,1,0,117942.19878107651,0
10114,Female,Chennai,55.92166245521268,9,32967.7,2,1,0,131606.71344983153,0
10115,Female,Hyderabad,48.50927997973238,6,17754.44,2,1,0,127393.2343562202,0
10116,Female,Delhi,35.81024967784346,3,52425.24,2,1,0,10000.0,1
10117,Female,Delhi,31.313208183043827,0,90107.6,1,1,1,60978.40937695133,1
10118,Male,Hyderabad,32.761588623651974,2,42781.95,2,1,1,87238.84253250505,0
10119,Female,Mumbai,49.94989541727982,9,87612.4,1,1,0,110449.45014832135,0
10120,Female,Pune,42.10391351649988,8,84378.6,1,1,0,10000.0,0
10121,Female,Chennai,76.20471387163701,10,0.0,2,1,1,49063.206539427454,0
10122,Female,Pune,44.996349815662185,3,24223.09,2,1,0,138392.56944797665,1
10123,Male,Chennai,47.83095599157343,4,33537.24,1,0,0,76286.71810579048,1
10124,Male,Hyderabad,18.0,2,89714.38,1,1,1,135175.05391689143,0
10125,Male,Mumbai,24.929107493332715,10,49401.84,1,0,1,107026.74121859513,0
10126,Male,Bangalore,28.178978691630878,5,88719.74,1,1,0,55999.92491350978,1
10127,Female,Bangalore,37.00454009791536,3,45907.92,1,1,0,101124.2548037304,0
10128,Female,Delhi,22.766441669364117,4,89561.24,2,0,0,123558.34298138332,1
10129,Male,Mumbai,27.676060274448467,10,63570.03,1,0,1,65473.96898041497,0
10130,Female,Mumbai,54.97405976956001,6,47128.0,3,1,1,51918.98808921421,0
10131,Male,Bangalore,32.10206296274108,6,85241.57,1,1,0,38109.021200739066,1
10132,Male,Hyderabad,44.38481073012168,8,34861.95,1,0,0,114443.22789168904,0
10133,Male,Mumbai,53.88210471377927,1,110621.9,2,1,0,115964.12289330857,0
10134,Male,Delhi,59.19929923675866,3,6152.96,2,1,0,45207.04553280408,0
10135,Female,Hyderabad,49.38786195805572,7,37084.1,1,1,1,30109.66609528264,0
10136,Male,Mumbai,50.29111844380397,3,53023.64,2,1,0,56352.9342300724,0
10137,Female,Delhi,59.65915536405772,2,27745.69,2,1,1,70042.62843289155,0
10138,Female,Pune,51.21398679995209,9,61830.91,2,1,1,108201.21014067496,0
10139,Male,Kolkata,60.531381516196674,5,46382.3,2,1,0,143442.98329197703,0
10140,Male,Delhi,18.0,2,59896.61,1,1,1,52809.85986979843,0
10141,Male,Delhi,43.744806735437976,1,23326.75,2,1,1,146078.9871166973,0
10142,Male,Mumbai,45.83531217122341,8,19516.05,2,1,0,36306.90922191638,1
10143,Male,Hyderabad,43.231736031972105,2,49141.86,2,1,1,105516.9737020111,0
10144,Male,Pune,46.84800739869642,0,71872.68,2,0,1,130104.92318958636,0
10145,Male,Delhi,38.87500913446351,8,105303.36,2,0,1,39560.76696444359,0
10146,Male,Delhi,56.83466279173162,4,0.0,2,1,1,35639.81986467596,1
10147,Female,Delhi,36.96646959115762,6,44088.58,2,1,1,87745.95818580892,0
10148,Female,Delhi,41.73385519266719,1,63286.09,1,0,0,123742.7683640098,1
10149,Male,Pune,66.66056496353826,0,60957.74,1,0,0,72926.1771762272,1
10150,Male,Mumbai,64.56658558023177,5,13373.58,1,1,0,114997.18597450708,0
10151,Female,Hyderabad,47.36451653307983,4,28193.62,1,0,1,80094.54121176258,0
10152,Male,Delhi,35.44667682118139,9,49585.55,2,0,0,21213.182322878005,0
10153,Male,Delhi,20.485904373606324,5,130502.02,2,1,1,80138.56705126248,0
10154,Male,Mumbai,43.02974143251211,1,78293.16,1,1,0,119873.60364618908,0
10155,Female,Hyderabad,52.62269156729507,6,60512.88,1,0,1,43590.65386010631,0
10156,Male,Chennai,34.18257807961497,0,0.0,2,1,0,50950.33701766562,0
10157,Female,Mumbai,45.08893121216583,10,10476.82,2,1,1,125779.77482368906,0
10158,Female,Chennai,39.773414921892375,7,13133.61,1,1,0,73436.11013848479,0
10159,Male,Chennai,19.16707613844131,6,60740.43,1,1,1,97578.18809883662,0
10160,Female,Mumbai,46.75749328571895,6,45913.75,2,1,0,10000.0,0
10161,Male,Delhi,51.52634710098165,5,30944.08,2,1,1,101600.54523805568,0
10162,Female,Chennai,47.391290721736105,9,60033.39,2,1,0,50944.35399091165,0
10163,Female,Delhi,69.18746650408511,4,4678.62,2,1,0,16942.06155672238,0
10164,Female,Delhi,40.1719939648629,8,25555.55,2,1,0,70148.38425323133,0
10165,Male,Hyderabad,38.98025555608528,2,48023.36,2,0,1,112859.939274408,0
10166,Female,Pune,77.49690284569847,8,106076.5,2,1,0,116738.65055525614,1
10167,Male,Delhi,26.268855698374548,4,76869.34,1,0,0,77533.71476134524,0
10168,Male,Hyderabad,35.7026951235417,7,62931.13,1,1,0,60278.69394018127,0
10169,Male,Kolkata,50.41474876541777,10,37978.02,1,1,0,19756.51717142424,1
10170,Female,Chennai,61.87906427135033,2,49455.03,1,1,0,102965.63747766908,0
10171,Female,Delhi,59.02253584519343,6,86482.11,1,1,0,75994.43748349168,1
10172,Male,Delhi,29.401789520213818,9,104772.28,2,0,0,71772.65336138656,0
10173,Female,Mumbai,69.41467831172339,3,42801.2,2,1,1,64912.38693005064,1
10174,Male,Chennai,51.96090400705978,4,63518.35,1,1,0,114474.99047463998,0
10175,Female,Chennai,32.70944617381166,3,77422.97,2,1,1,107447.33355283715,0
10176,Male,Kolkata,33.97199314269759,8,62263.89,2,1,1,118911.9305576832,0
10177,Female,Delhi,46.07320060549502,6,10718.97,2,1,0,108475.10690945006,0
10178,Male,Hyderabad,77.28485870915188,5,27650.64,2,1,0,64514.92631672821,1
10179,Female,Kolkata,48.18672086251722,5,72218.95,1,1,1,59277.23431062608,0
10180,Male,Pune,77.1474227703278,10,33095.35,2,1,0,74102.38774664637,0
10181,Male,Chennai,58.1713107761805,9,103808.05,1,0,0,76576.77311528777,0
10182,Male,Delhi,26.065522916674173,6,40772.09,2,1,1,110565.8735350722,0
10183,Female,Delhi,66.11265621333368,4,9984.08,1,1,1,77593.13769172339,0
10184,Female,Kolkata,30.837728969700716,9,81038.3,2,1,0,75010.28086187504,0
10185,Male,Pune,35.77332253334638,2,39200.48,2,1,1,94815.26016568276,0
10186,Female,Bangalore,49.13629602930553,10,41575.34,2,0,0,98196.52714139574,0
10187,Female,Mumbai,44.57347267571326,10,76037.35,2,0,1,49913.66701477785,0
10188,Female,Mumbai,58.40121653770884,2,20286.98,2,1,1,63804.51740429143,0
10189,Female,Mumbai,52.52582898995734,6,52463.79,1,1,1,42260.33766855211,0
10190,Male,Bangalore,43.23107563797042,10,13659.13,2,0,1,54627.2745678416,0
10191,Male,Chennai,70.48389231940138,9,52277.99,1,1,0,126019.14058236268,0
10192,Female,Hyderabad,37.88192071281271,0,838.48,3,1,0,109048.61755711371,0
10193,Female,Delhi,29.999630394657345,3,24774.8,2,1,1,104858.42512616138,0
10194,Female,Bangalore,51.949486888984325,9,76949.03,1,0,0,109930.3079629728,1
10195,Male,Pune,44.72724931062971,7,88917.38,2,1,1,10000.0,0
10196,Male,Delhi,48.680643926686265,3,23455.77,1,0,1,71139.02544923661,0
10197,Female,Mumbai,56.07242172612146,0,23130.8,1,1,0,86982.87554586852,0
10198,Female,Chennai,42.22360755492118,4,53070.95,1,1,0,44498.85414625729,0
10199,Female,Mumbai,72.8791334501777,0,25748.56,1,0,1,16567.2312365306,0
10200,Female,Delhi,48.97479794719912,8,78129.88,1,0,1,68345.92367061802,0
10201,Female,Delhi,38.24409553452932,7,8295.13,1,1,0,105238.93104025378,0
10202,Male,Pune,53.843688674409776,6,31188.31,2,1,0,116178.23010905688,0
10203,Male,Mumbai,43.717781084294806,4,104369.22,2,1,0,25547.18048184192,0
10204,Female,Delhi,46.69945229451087,3,61345.75,2,1,1,92393.03715822988,0
10205,Female,Bangalore,28.40801356371737,6,67532.8,2,1,0,25099.0644301937,0
10206,Male,Mumbai,30.108097872065198,2,44294.39,2,1,0,92991.7320476987,0
10207,Male,Mumbai,60.92385505370086,7,6135.51,2,1,0,49447.96567271455,0
10208,Female,Pune,45.13110384430418,4,96466.54,2,0,0,101663.16792096708,0
10209,Male,Bangalore,43.16435650487051,4,55854.24,1,1,0,91399.7102469768,0
10210,Male,Kolkata,49.88775956778958,0,78473.26,2,1,1,146994.8173143112,0
10211,Female,Delhi,66.19539022683608,9,41784.7,1,1,0,78818.6009889739,0
10212,Female,Hyderabad,37.7808358186146,10,49231.17,2,1,1,97014.57488653056,0
10213,Female,Delhi,56.383491823132815,7,38000.9,2,1,1,105053.95155810691,0
10214,Male,Pune,43.19212877893627,6,56175.05,1,0,0,60800.63725522975,0
10215,Female,Delhi,18.0,0,35878.78,1,0,1,123850.10410190714,0
10216,Male,Delhi,45.69113681753823,3,24131.75,1,0,1,175733.5012665379,1
10217,Male,Bangalore,43.99638759491343,3,44055.12,2,1,1,80094.54121176258,0
10218,Female,Hyderabad,51.37682508631535,8,65834.57,1,0,1,80094.54121176258,0
10219,Female,Mumbai,35.36025408044542,9,84909.78,1,1,0,10000.0,0
10220,Female,Hyderabad,36.95962615652731,1,9575.98,1,1,1,168693.75543838227,0
10221,Female,Pune,63.01604187157626,3,76600.76,1,1,1,122358.28903631236,0
10222,Female,Delhi,39.95780102255232,9,29052.15,1,1,1,80094.54121176258,0
10223,Male,Hyderabad,18.0,2,19768.59,2,1,0,114159.73007767356,0
10224,Male,Chennai,52.35666672514003,9,21416.17,1,1,0,33716.81659273584,1
10225,Male,Bangalore,57.938468949957326,4,128116.23,2,1,1,131929.3320708857,0
10226,Male,Bangalore,57.80645427182918,6,72331.24,3,1,1,88278.32498618736,1
10227,Male,Chennai,35.77000581526278,4,15455.11,2,1,0,68175.91827246422,0
10228,Male,Mumbai,45.00343412779444,4,33426.97,1,1,1,84217.363901644,0
10229,Female,Mumbai,52.96916385145215,3,9282.09,2,0,1,45299.6976535864,0
10230,Female,Delhi,59.45869021015563,8,10280.06,1,1,1,48541.94542050471,0
10231,Female,Kolkata,52.53120577129961,5,9152.07,2,1,1,29814.13081608713,0
10232,Female,Mumbai,56.63435529094853,9,18732.07,1,1,0,87557.96579147536,0
10233,Female,Chennai,34.01778764850161,5,72975.56,1,1,1,85627.97539558762,0
10234,Male,Delhi,18.0,10,81970.71,1,0,0,10000.0,0
10235,Male,Delhi,60.80542803466631,5,22350.24,3,1,1,18448.09577449542,0
10236,Female,Chennai,30.80973185220598,5,37600.59,2,1,1,118313.54041258206,0
10237,Male,Kolkata,42.42868629433643,0,75158.14,2,0,0,106863.26715891906,0
10238,Male,Chennai,57.117644215925765,10,51098.01,2,1,1,63890.15326613467,0
10239,Female,Kolkata,45.40029075861823,5,60448.41,3,1,0,80094.54121176258,1
10240,Male,Kolkata,55.54005287597699,3,34455.57,1,1,1,12333.604461992916,0
10241,Female,Kolkata,81.82287030064417,1,95927.54,2,0,1,117409.58464432647,0
10242,Male,Bangalore,53.27273803470116,5,101520.81,2,1,1,10000.0,0
10243,Female,Hyderabad,34.070466426583856,0,71686.42,2,1,1,74718.48295121388,0
10244,Male,Bangalore,23.291798086556103,0,31991.53,1,1,1,119178.64967198225,1
10245,Male,Delhi,55.15019932173003,4,10490.34,2,1,1,94821.27295584578,1
10246,Female,Bangalore,46.2226056162064,5,102358.81,1,1,0,127198.38395512578,0
10247,Male,Bangalore,24.315604091713297,1,59804.14,2,0,1,71804.82885877357,0
10248,Male,Delhi,62.68605530064337,9,53561.17,1,1,0,77646.06004953016,0
10249,Male,Chennai,55.86222928361458,7,71359.57,1,1,1,129507.14497377913,0
10250,Female,Bangalore,44.82621623054491,3,50819.06,2,1,0,122176.13952091866,0
10251,Male,Kolkata,77.8020974048707,3,42047.61,1,0,0,63656.38928616914,1
10252,Male,Chennai,60.34754953746619,9,116485.93,1,1,1,95707.6018989896,0
10253,Female,Mumbai,30.140340744805695,4,85446.26,1,1,1,52110.677494173375,0
10254,Male,Delhi,62.5894809077426,9,99836.66,1,1,1,129543.2291199044,0
10255,Male,Hyderabad,48.82382722938547,3,97442.36,2,1,1,78485.71665825482,0
10256,Female,Delhi,73.39962851699687,10,0.0,3,0,0,95059.35611968508,1
10257,Female,Kolkata,59.14475931391084,4,74962.13,1,0,0,70850.88805070758,0
10258,Female,Chennai,52.264579353189816,9,64972.04,2,0,0,10000.0,0
10259,Female,Hyderabad,51.41067156770867,2,31540.18,3,0,1,42247.62654972604,1
10260,Male,Mumbai,27.17272472329504,7,138231.44,2,1,1,19716.83771248345,0
10261,Female,Pune,37.31965307507241,5,54599.89,1,0,0,91827.55156287152,1
10262,Female,Delhi,48.12529008241674,7,34524.24,2,0,1,10000.0,0
10263,Male,Hyderabad,24.42375254188083,4,45882.36,2,1,1,91428.770951472,0
10264,Female,Delhi,52.00783415631668,6,68590.19,1,1,0,37971.03731029489,0
10265,Female,Hyderabad,33.85082882762586,9,63409.99,1,1,0,94456.97690440204,0
10266,Female,Pune,39.102302751614495,6,34209.19,2,0,1,81169.70849715782,0
10267,Female,Kolkata,55.66050754905895,5,75210.52,2,1,1,75750.0367887561,0
10268,Female,Chennai,36.66075110670795,9,51006.07,1,0,1,122435.93710681352,0
10269,Male,Mumbai,52.0423139743605,3,42463.38,2,1,0,120921.4891471858,0
10270,Male,Delhi,47.17455038897856,5,43757.43,2,1,0,132088.61440867244,0
10271,Female,Hyderabad,29.120631155743105,8,15033.32,1,1,1,50853.74638139317,0
10272,Female,Bangalore,58.22090459857981,10,21007.1,2,1,1,33733.79479488364,0
10273,Female,Kolkata,58.99129848474389,3,18407.26,2,0,0,121464.71337137796,0
10274,Female,Delhi,59.80656297653189,5,0.0,2,1,1,51618.58440546692,0
10275,Female,Delhi,73.61520951470969,5,60259.49,2,1,0,22607.70964723368,0
10276,Female,Pune,38.83297347968984,2,19465.81,1,1,0,31253.9850357362,0
10277,Female,Kolkata,18.0,3,37614.68,1,1,1,86574.94533798254,0
10278,Female,Delhi,35.14490580516471,2,40944.28,1,0,1,70923.74341239037,0
10279,Female,Mumbai,59.39238008130184,2,20406.85,1,1,1,123303.58275511292,0
10280,Female,Mumbai,43.77945114809329,9,39045.27,2,1,0,25832.28229787828,0
10281,Female,Delhi,23.9284097563132,3,52394.9,2,0,0,20090.68977955482,1
10282,Male,Mumbai,19.74865535603725,3,29138.32,2,0,1,69237.60485885396,0
10283,Male,Chennai,66.30532517525099,5,22510.48,1,0,1,10000.0,0
10284,Male,Chennai,54.12873835242589,3,31702.73,2,0,0,60154.61047562277,0
10285,Female,Kolkata,37.55001411380847,5,78548.37,1,1,0,114533.86212069026,0
10286,Male,Kolkata,73.23773296224151,1,32967.77,1,0,0,164638.65677732963,0
10287,Male,Delhi,84.73355432078938,3,55035.64,1,1,0,63506.65682216063,0
10288,Female,Bangalore,60.52267655083612,1,34979.89,3,1,0,60355.88282345909,1
10289,Male,Pune,56.33014826428175,7,46804.84,2,1,0,84306.02484692314,0
10290,Female,Bangalore,52.92380399013608,8,75427.22,1,1,0,106378.07067653148,1
10291,Male,Delhi,57.83534425167291,6,23067.1,2,1,0,122832.7934959158,0
10292,Male,Delhi,74.37554710176556,5,116842.57,1,1,1,54148.17631930945,0
10293,Female,Mumbai,30.4092257796654,7,60714.77,1,1,0,122131.0764589597,0
10294,Male,Mumbai,39.91385384555984,3,56118.15,2,1,0,80094.54121176258,0
10295,Male,Hyderabad,44.2831870314883,9,18533.57,2,0,0,143986.48112877307,0
10296,Female,Chennai,53.61462727466416,10,69508.3,2,1,1,117605.97786599252,0
10297,Female,Bangalore,45.13110384430418,1,99911.38,1,0,0,80094.54121176258,1
10298,Male,Pune,51.19243940369505,3,27335.33,1,1,1,84649.35917941599,1
10299,Female,Mumbai,54.37850802700608,4,19881.49,2,1,1,62540.25328421637,0
10300,Male,Mumbai,55.15075871025488,8,51410.2,1,1,1,103408.71528528184,0
10301,Male,Chennai,45.34628491043308,4,19693.85,1,0,0,68171.99386668539,0
10302,Female,Kolkata,38.75801866294515,8,36463.08,2,1,0,50758.97955932155,0
10303,Female,Mumbai,46.12014910813242,8,75096.75,1,1,0,101286.9801772368,0
10304,Female,Delhi,35.18555971991858,7,103062.23,1,1,0,80094.54121176258,1
10305,Female,Delhi,35.44355961903539,4,76418.29,2,0,0,28440.222754513303,0
10306,Male,Kolkata,50.52053361825319,1,24191.51,2,1,0,134682.79760713642,0
10307,Female,Mumbai,37.82662880218972,4,41712.7,1,1,1,116169.302711023,0
10308,Male,Delhi,72.70056847991877,10,39524.9,2,1,0,110966.13625447366,0
10309,Female,Kolkata,47.19814296651453,0,53001.88,2,0,1,72198.7009295272,0
10310,Male,Delhi,65.38879154570971,7,76521.7,2,1,0,35870.672716175206,0
10311,Male,Mumbai,26.32358415331136,1,25974.04,2,1,0,126835.89602148387,0
10312,Male,Delhi,26.782686587414688,6,115640.41,2,1,0,52562.61682864637,0
10313,Male,Hyderabad,43.333968632192,10,18779.51,2,0,1,45944.19797444055,0
10314,Male,Delhi,59.05150172743908,1,25081.7,2,0,1,87445.59965888568,0
10315,Female,Pune,37.649132238201325,10,25990.15,1,1,0,10000.0,0
10316,Female,Hyderabad,43.494347047911326,4,123804.33,2,1,1,91627.95786839412,0
10317,Male,Mumbai,59.99888123702118,9,99022.11,1,0,0,49364.12716004424,0
10318,Male,Chennai,39.17957190131207,6,25545.87,1,0,1,73215.33956176834,0
10319,Male,Hyderabad,33.63722405714701,5,36177.73,2,1,0,111989.55085452471,0
10320,Male,Mumbai,55.62588518964945,4,47140.31,1,1,0,130476.88693902628,1
10321,Female,Mumbai,25.439459689660872,5,35549.75,2,1,0,124147.83406731984,0
10322,Female,Pune,39.39503786566561,1,77028.69,2,0,1,136555.29205130512,0
10323,Female,Chennai,46.71414510609476,9,64707.46,2,1,1,78259.48962663302,0
10324,Male,Bangalore,52.93528707819716,0,56076.17,2,1,0,10000.0,1
10325,Male,Kolkata,57.33972032546493,0,74597.65,2,1,1,72021.46761386169,0
10326,Female,Mumbai,59.67979433121887,7,63167.93,2,1,0,106268.8950707098,0
10327,Female,Bangalore,40.46289212411296,2,70186.85,2,1,1,55975.4544738858,0
10328,Female,Kolkata,59.362698928826966,10,55194.2,1,0,0,64400.09883283296,1
10329,Male,Kolkata,52.59223884265886,2,101653.1,1,1,1,30975.927454683777,1
